id,price,bedrooms
8857320070,490000.0,3
4047200695,330000.0,3
1653500070,927000.0,4
1923000030,1118000.0,4
3649100320,330000.0,2
7375300160,530000.0,5
5175800060,365000.0,4
1604601375,378750.0,3
2473251090,269900.0,4
9126100861,557000.0,3
3420069065,360000.0,4
6021501685,352000.0,2
1151100070,437000.0,3
8856950240,322500.0,4
9385200055,650000.0,3
7821200390,450000.0,3
8078520310,278500.0,3
1565950030,364950.0,4
1560930070,840000.0,4
6700400140,268000.0,3
2422029094,517534.0,2
1774220160,632925.0,3
1525200060,577500.0,3
1678400105,339000.0,4
3426059070,570000.0,3
824079032,563500.0,4
2697100140,423000.0,4
8724300030,355000.0,3
8678500060,1550000.0,5
625049299,482000.0,2
6073200075,625000.0,3
6388900710,538000.0,3
1442860160,380000.0,3
7942600310,375000.0,2
1545808560,245000.0,3
936000060,310000.0,5
9808650060,1300000.0,3
3754700160,397000.0,4
305500140,365000.0,3
5468750060,328500.0,4
2944010240,988000.0,4
3454000060,1000000.0,4
646910160,237000.0,3
8564950390,525000.0,4
2268400350,749000.0,4
7504101040,722500.0,5
11500890,843000.0,3
9528102772,438000.0,2
284000223,578000.0,3
3353401710,227950.0,3
8159610030,196000.0,3
3179100435,641000.0,2
822079033,350000.0,3
8857600960,205000.0,3
1774000200,400000.0,3
2024069128,1030000.0,3
1049010390,505000.0,3
7905370390,475000.0,5
4140090240,520000.0,3
4055700030,1450000.0,3
3775300030,333500.0,3
2525300030,232000.0,3
1324059104,691100.0,3
2287000030,811000.0,3
7702010030,551000.0,3
1529200340,496500.0,3
2122039094,705000.0,3
1742800030,578000.0,4
1796360350,255000.0,3
6154500070,1050000.0,4
1843100340,348000.0,3
8944290160,230000.0,3
4166600473,359500.0,4
7282300125,330000.0,3
8658300340,80000.0,1
2419600075,465000.0,3
2621760350,325000.0,4
1723049270,340500.0,3
4123840310,342500.0,3
2172000075,290900.0,2
8651611170,868700.0,3
8820902200,1199000.0,4
8651610890,1150000.0,4
1853080570,859900.0,4
3629920030,520000.0,4
1604602050,460000.0,3
6844700810,438924.0,3
66000070,315000.0,2
6665800030,590000.0,4
2205700350,378500.0,4
5466000030,328500.0,3
6189200125,849950.0,3
9169600135,525000.0,3
2625069070,1385000.0,4
8732131090,295000.0,4
9286000240,1067000.0,6
1895000260,207950.0,2
8691370400,699900.0,4
5423010350,1280000.0,5
8562501040,452000.0,4
2475200140,370000.0,3
7942100310,232000.0,3
3760000030,669950.0,5
1727500340,397500.0,3
9828702519,490000.0,2
4432600075,725000.0,4
7806300030,299000.0,3
9274202270,625000.0,2
7852030960,437500.0,3
7852170140,650000.0,4
7518503335,475000.0,2
5467900070,342000.0,3
1245002952,1197350.0,4
8906200070,280000.0,3
5379805885,240000.0,2
2769600560,529000.0,3
9238901420,442000.0,3
5113400431,615000.0,2
3885805665,1485000.0,4
8121200810,585000.0,4
5126310400,480000.0,4
7322910030,1095000.0,5
2827100070,290000.0,4
9276201895,615000.0,3
4402700070,300000.0,2
1922059046,308000.0,3
925059288,750000.0,3
4386700135,2250000.0,4
1923069078,890000.0,4
1432400335,288000.0,3
1180003090,190000.0,2
726049331,515000.0,5
3340401555,235000.0,4
7453000070,275000.0,2
4348800030,727500.0,2
7202331420,650000.0,4
3225079035,1600000.0,6
6381500700,365000.0,4
339500160,662000.0,3
1545807610,270500.0,3
1843200240,200000.0,2
4403600270,970000.0,4
2008200060,160000.0,3
1521069070,204000.0,3
2459500310,358000.0,3
6204420070,452000.0,4
5694500105,595000.0,2
5466410030,249000.0,3
9485740340,346900.0,4
622049114,2125000.0,3
2270000070,280000.0,4
1310900260,318888.0,4
224069094,530000.0,3
7800800160,375000.0,3
2944000240,910000.0,4
4139400710,782000.0,4
7899800860,259950.0,2
2473420140,315000.0,4
5000500055,215000.0,2
4099500935,705000.0,3
1373800295,1450000.0,3
4025300135,451000.0,3
3294700310,261000.0,2
8718500075,396000.0,3
4309710240,725000.0,4
5486800070,1950000.0,7
236400320,238000.0,4
4376700570,750000.0,6
8648100200,331500.0,4
3624079046,460000.0,4
1921069084,404950.0,4
6431500140,880000.0,3
2725069050,863000.0,4
5307100060,638700.0,3
7203102050,435000.0,3
561000075,260000.0,3
2436701180,671500.0,5
809002765,610000.0,3
4045500710,405000.0,2
5104510270,338900.0,4
98020350,720000.0,4
1714900060,442000.0,5
1189000030,650000.0,5
2473360060,263500.0,3
222069082,300000.0,2
8669160310,266000.0,3
1526069135,930000.0,4
1088650310,530000.0,4
8945200860,180000.0,3
7853240200,619000.0,3
7511800070,264000.0,3
2998800125,730000.0,2
3876300310,439000.0,4
5419800510,268500.0,4
192460060,330000.0,3
7942601895,640000.0,3
7504010570,900000.0,3
1442740140,370000.0,3
6909200575,685000.0,3
2525069041,505000.0,3
3620069036,265000.0,3
2781280390,290000.0,3
9542830350,296000.0,4
1123049053,360000.0,4
8018600765,240500.0,3
3278600240,372500.0,2
7846200070,595000.0,3
662310400,515000.0,4
8651100140,1220000.0,4
8682250350,507000.0,2
3211230260,399950.0,4
4233400340,185000.0,3
7199350340,460000.0,3
3904901710,435500.0,3
240000058,469000.0,4
6865200444,531000.0,2
9498200046,443500.0,2
1796380960,223000.0,3
5631500868,590000.0,4
3126049411,340000.0,2
2321300390,650000.0,3
3905040800,533600.0,3
4379400260,695000.0,3
5115000160,242000.0,3
2826049234,425000.0,3
6600700030,525000.0,3
3904930240,485000.0,3
9407110700,175000.0,3
1682500160,210000.0,3
8078570390,260000.0,3
3010300240,577000.0,3
9500900135,200000.0,3
461001615,605000.0,2
6411600069,325000.0,3
7812800565,289500.0,3
7548300731,559950.0,3
8925100390,1042500.0,3
7010700292,543500.0,3
9485951170,480000.0,4
5437820310,218000.0,3
582000135,565000.0,2
3204800370,426700.0,3
8832900550,650000.0,3
9550204515,542000.0,2
7199330390,415000.0,3
6131600060,214000.0,3
5379805460,245000.0,3
7212652180,314500.0,3
6379500640,1120000.0,3
4315700060,378000.0,2
3329500060,305000.0,4
4140090320,595000.0,5
9385200045,729500.0,3
7852180340,430000.0,3
1545804340,240000.0,3
2490200320,545000.0,3
2218000335,530000.0,3
922049078,157000.0,1
2586800270,425000.0,4
4338800370,220000.0,3
7214700350,521000.0,4
3226200105,325000.0,3
2324039036,597500.0,3
7849202231,337000.0,3
5196410260,1000000.0,3
3760500116,3070000.0,3
2985800030,495000.0,3
259900160,748000.0,4
708000030,888000.0,3
192460310,269900.0,3
9412200260,496500.0,4
1062100116,475000.0,3
6798100662,312000.0,3
1775920350,323000.0,3
2525500260,331000.0,3
6145600041,306000.0,3
3300701615,655000.0,4
5151600340,290000.0,3
7613700521,1250000.0,4
2710600045,460000.0,3
5101405124,435000.0,4
6067910030,664000.0,4
1959701890,865000.0,4
1402200340,385000.0,3
3558900070,497000.0,3
7846700310,280000.0,2
3348401740,188000.0,2
3013300288,478500.0,3
7852070060,1145000.0,4
5029450160,222000.0,3
3526069070,799000.0,4
5104540240,609900.0,4
3438500486,413000.0,4
5102400105,400000.0,4
2346200030,802541.0,5
1321710030,320000.0,3
7853290030,507000.0,4
1566100400,387500.0,3
1775800800,396000.0,3
9133600075,373000.0,3
5450900060,1484900.0,5
1402600700,359900.0,4
8024200350,410000.0,2
3121500340,690000.0,4
7697870860,245000.0,3
7527200030,700000.0,5
2013200390,268000.0,4
766500030,225000.0,3
6664000030,980000.0,4
9349900105,795000.0,2
1895000045,195000.0,2
6205500030,480000.0,4
7011200260,485000.0,4
41000454,130000.0,2
7203600550,325000.0,2
9477200560,440000.0,3
4022907770,550000.0,4
5231000060,310000.0,3
6055000310,530000.0,3
3216900060,390000.0,4
7967200060,243000.0,3
8077210350,639000.0,4
7203000640,215000.0,4
2988000070,405000.0,5
3832200070,250000.0,4
3670500710,405500.0,3
8820903380,452000.0,6
8820903380,730000.0,6
4233400400,267000.0,3
3793500550,289950.0,3
6431000270,565000.0,2
2225059214,1578000.0,4
7694800270,636000.0,3
2171400197,350000.0,5
2473400340,320000.0,3
3530490070,210000.0,2
1932300075,245000.0,2
2525000510,328000.0,3
1853000510,985000.0,4
1742800060,501000.0,3
2723089104,315000.0,3
2619950350,403000.0,3
4021100045,550000.0,3
731500200,347500.0,4
2591820310,365000.0,4
3626039299,588000.0,3
9346980140,605000.0,3
6613000140,1300000.0,3
8159610060,233000.0,3
7830800339,360000.0,4
1588600045,459000.0,2
826069046,740000.0,3
1771000890,305000.0,3
3300701170,395000.0,3
7340500270,560000.0,4
9277200111,650000.0,4
293720140,449950.0,3
579003610,517500.0,3
1138020200,435000.0,4
3432500200,329999.0,3
1563102435,950000.0,3
3959400710,447000.0,3
8682300890,699800.0,2
4385700765,850000.0,3
5149300200,316500.0,3
9323600060,942500.0,5
9273200140,1310000.0,2
9542300320,856600.0,4
770000045,405600.0,5
6979900390,565000.0,4
6379500159,400000.0,3
826079094,330000.0,3
8856940060,374950.0,4
2972300060,405300.0,3
3575200070,560000.0,3
8146100270,824000.0,4
8648200030,260000.0,3
208500160,760000.0,4
1196003428,405000.0,3
5104450990,429900.0,4
3343901234,341500.0,3
226039214,465250.0,5
1623300160,450000.0,2
2205500575,390000.0,3
4040800810,420000.0,3
2612000390,269950.0,3
3814400125,493000.0,4
7300400060,370000.0,4
1954700695,2250000.0,5
7230200340,305000.0,3
3191000240,400000.0,3
1139000069,320000.0,3
5693500270,715000.0,4
686500030,650000.0,6
8731901940,218000.0,5
2688100071,500000.0,2
2423069155,460000.0,4
2329500260,232500.0,3
2608300030,408200.0,3
1494300060,522000.0,3
7504101230,675000.0,4
8081020370,1355000.0,4
1446800511,249950.0,4
1623049062,210000.0,2
6145601000,429950.0,4
205000520,737500.0,4
3885805935,710000.0,4
7852020640,470000.0,3
6838800140,1100000.0,4
4083305445,650000.0,3
7855801610,1216000.0,4
7940700260,422120.0,3
8854100350,625000.0,5
4365200860,385200.0,4
3904980030,500000.0,3
7843500070,308000.0,4
6067900060,565000.0,3
7202340960,581000.0,3
1786640070,361000.0,3
259600260,345000.0,3
7234600903,419000.0,2
4307350200,347000.0,3
3276930400,625000.0,4
4045100075,2400000.0,4
1421069208,379000.0,3
4057300200,310000.0,3
1922059135,250000.0,2
5014600240,682000.0,5
1565900070,246500.0,3
3121059033,325000.0,3
6799300270,310950.0,4
2021200370,1100000.0,3
726049190,287500.0,3
726049190,431000.0,3
4006000251,226000.0,3
3362400640,825000.0,3
1610000016,175000.0,4
7376300060,465750.0,3
7300200550,659000.0,4
2061100570,595000.0,3
8856890200,350000.0,3
8731951670,270000.0,4
4037200075,662500.0,6
5066400483,249900.0,3
4167300310,324500.0,3
8682262400,430000.0,2
8682262400,419950.0,2
6777800160,285000.0,4
1402950550,332000.0,4
2843200070,282000.0,4
6450303785,320000.0,3
9429500045,428750.0,3
1443300140,330000.0,3
108000127,456500.0,4
1081300200,352000.0,3
8818900060,664000.0,4
3395050060,628000.0,3
7197350070,512000.0,3
9510900270,254000.0,3
3905081070,535800.0,4
2322069114,287653.0,3
5637500070,438000.0,3
4164100160,450000.0,4
4136890260,327000.0,5
3056800160,370500.0,4
3654800200,265000.0,3
2296500036,450000.0,4
623069068,425000.0,3
1865820370,166600.0,3
1723049033,245000.0,1
2359300030,565000.0,3
6403310060,539900.0,3
1937300270,910000.0,3
4137050060,280000.0,4
2310000240,275000.0,3
3955900830,467000.0,3
8665050060,457500.0,3
3330500875,381156.0,2
3327020400,289999.0,5
1250700060,642450.0,3
4039300400,469950.0,3
6665800060,795000.0,3
7504110030,785000.0,4
7805450810,860000.0,3
6306400140,1095000.0,0
8802400416,147500.0,3
6204400270,390000.0,3
9536602080,229000.0,3
3826000070,185000.0,3
5101405335,414900.0,3
2349300060,200000.0,4
7749500370,225000.0,4
2436701200,720000.0,3
7871500070,930000.0,4
3323500030,1270000.0,5
2110200036,700000.0,5
510002519,466000.0,2
1387300070,374000.0,3
9465910070,480000.0,3
2324800070,740000.0,3
1962200435,1010000.0,4
8562890700,395000.0,4
3298700946,340000.0,2
880000189,209000.0,3
643500030,431650.0,5
8566100200,980000.0,5
4298100240,660000.0,3
3275780030,730000.0,4
8648220270,291500.0,3
1923000160,905000.0,4
7574910860,800000.0,4
2296500136,839900.0,4
3278600710,200000.0,1
2460700260,300000.0,3
3188100400,530000.0,3
9406520830,314950.0,3
3387900390,255000.0,3
1596600024,550000.0,5
7625701891,435000.0,3
3224800075,234000.0,3
7526800200,615000.0,4
3329530200,205000.0,3
2115200125,384000.0,4
6623400135,324000.0,3
103000116,645000.0,3
2768301525,570000.0,3
739980260,324000.0,3
4302200695,270000.0,2
1431700370,290000.0,5
7524000030,250000.0,3
4046500320,342000.0,3
4325000125,255000.0,3
3456000160,800000.0,3
9297301580,451000.0,3
2465400036,990000.0,4
5412200270,288400.0,4
1109000390,420000.0,3
8730000270,359000.0,2
7937600830,390000.0,4
3395070640,300000.0,3
8663280160,545000.0,5
6151800624,288349.0,3
8594400370,299900.0,3
2301400640,891000.0,4
4441300240,1200000.0,3
7714000070,378000.0,4
3432500486,299995.0,2
5466420030,253000.0,3
1324079046,350000.0,3
2768301715,565000.0,4
3332000135,315000.0,2
65000400,570000.0,4
8820901670,971000.0,5
8712100575,915000.0,5
6116500341,419000.0,4
4167300030,260000.0,4
2925059135,1321500.0,3
7708300140,369950.0,3
4139430340,1029900.0,3
3812400070,435000.0,5
9455200445,601000.0,3
6203000160,460500.0,3
7517500611,720000.0,3
8691300860,851000.0,4
5489200435,550000.0,4
510002065,700000.0,4
252000400,323000.0,3
7279300070,345500.0,3
8113101670,378000.0,4
7578200310,650000.0,4
7715800570,385000.0,3
6852700478,425000.0,2
1917300260,210000.0,4
4298100070,630000.0,4
1842000140,335000.0,3
5462100240,196500.0,3
8651520510,582800.0,4
3578110200,440000.0,3
7555210340,752500.0,4
2313900510,532500.0,3
2009001600,265000.0,3
1455100116,397500.0,3
3629790160,524250.0,3
1778350070,765000.0,4
1703050200,648000.0,4
5469700570,469500.0,5
100600860,237500.0,3
421049116,216000.0,3
3205200640,427200.0,3
8899200570,280000.0,3
1777500160,718000.0,5
7853340860,420000.0,2
1862400132,379000.0,2
6380500135,326100.0,2
9528104108,535000.0,3
2571910160,283000.0,4
316000160,260000.0,3
2695600505,399000.0,4
3904910320,484950.0,3
4100000140,640000.0,4
3226049270,585000.0,4
1455600030,645000.0,4
5559600140,253000.0,3
5147600105,178500.0,2
7437100570,291000.0,4
8856004730,199950.0,2
3856902996,553500.0,2
1442800370,189950.0,2
8001400340,289000.0,3
3131200640,700000.0,4
984000710,270000.0,3
4167300350,258000.0,4
2826049282,530000.0,3
8946750030,245000.0,3
461004720,563000.0,3
7852090810,515000.0,3
9264960340,325000.0,4
1624079104,540000.0,3
4310700570,280300.0,2
1254200075,460000.0,4
7214820030,475000.0,3
865100055,900000.0,4
686201000,538200.0,4
342000570,429000.0,2
5476200160,164808.0,3
7199320570,520000.0,4
6414100560,475000.0,3
1623049214,283000.0,4
2379300340,321500.0,4
7701990560,840000.0,4
2025700860,287000.0,3
8562500200,375000.0,3
8143100350,349500.0,3
37000335,446450.0,3
1862900350,315000.0,4
1498302774,271310.0,2
2224700136,315000.0,4
7697920160,245000.0,3
1370804430,543115.0,2
2267000160,900000.0,4
5700004028,2450000.0,4
8682231170,554000.0,2
3353400860,249900.0,3
2424059035,768000.0,3
2021201000,980000.0,4
3919000030,395000.0,5
789000550,415000.0,3
5104511040,380000.0,4
7215722010,566000.0,3
16000435,218500.0,2
7197300105,550000.0,4
2877101031,512031.0,3
2892600016,197500.0,2
2423020270,470000.0,3
1825079070,590000.0,3
5255710160,465000.0,4
723069135,499000.0,2
2024059094,515000.0,3
7613700860,716500.0,3
2771101200,410000.0,3
7625704510,850000.0,4
1762600260,1050000.0,4
2553300030,648000.0,4
5309101200,620000.0,4
5416300240,935000.0,4
3756600240,379000.0,3
8127700445,699000.0,3
9421500070,528000.0,4
9477710160,425000.0,3
1795500240,249500.0,2
7203220260,1035480.0,5
3524039204,790000.0,4
5706200060,399950.0,3
7283900012,275000.0,3
809001070,550000.0,3
3340401535,140000.0,1
1607100139,250000.0,3
8699800060,318000.0,3
524069037,505000.0,2
6072600200,470500.0,5
5144000036,360000.0,3
7855300200,1242500.0,4
2485000202,986000.0,3
9209900270,515000.0,2
6099400030,320000.0,3
9368700223,310000.0,4
1782000160,356700.0,2
269001360,775000.0,4
390100060,325000.0,3
7888400560,208000.0,4
7567600045,825000.0,2
7764200030,515000.0,3
9828202545,490000.0,3
6114600030,675000.0,4
9834200885,360000.0,4
9834200885,550000.0,4
3509600070,225000.0,3
2473002080,500000.0,3
1081300370,385000.0,4
11501160,837700.0,5
7202330370,448000.0,3
7000100631,730000.0,5
2484200171,575000.0,4
9477201040,430000.0,3
7202290160,435000.0,3
4366700140,241000.0,3
5457300478,453500.0,2
9158100116,285000.0,2
7227500830,151000.0,2
7237500390,1570000.0,5
2197600451,631000.0,5
3278604400,285000.0,2
1788700160,195000.0,3
3276930270,817500.0,4
7374600060,550000.0,3
2505500030,1127000.0,4
2770604942,609850.0,2
7831800505,200000.0,3
5416510060,367000.0,4
4137010260,285167.0,3
7683800200,275000.0,2
1509500160,350900.0,4
3904940200,660000.0,4
4037200295,525000.0,3
7258200055,262000.0,4
9178600560,690000.0,2
255520260,624000.0,5
751000060,353000.0,3
3343900326,552500.0,4
7137900320,224500.0,4
2641800060,239000.0,3
293760310,975000.0,5
7237501180,1200000.0,4
5332200550,505000.0,3
3450300240,302000.0,4
9352900695,170000.0,3
3324069070,195000.0,2
8062900070,272000.0,5
8062900070,369000.0,5
4427100030,332500.0,3
4039100400,515000.0,3
2171400126,269000.0,3
7135520810,1278000.0,4
2475201180,303000.0,3
4024100951,420000.0,7
6021502830,400000.0,3
7710100083,225000.0,3
2781270550,219000.0,2
200510060,605000.0,3
9554200105,625000.0,4
3320000810,380000.0,5
643500060,620000.0,4
2537500140,687500.0,4
5112800421,225500.0,4
3352402236,252500.0,3
3905100520,510000.0,3
6332940070,510000.0,4
809002435,725000.0,3
3421079032,75000.0,1
3797000295,492000.0,2
1775801260,425000.0,4
4055701200,1955000.0,4
7137960030,298900.0,3
7880010060,699000.0,4
3797001920,310000.0,2
3901100055,350000.0,3
8069000075,790000.0,4
1541700240,305000.0,4
6064800710,315000.0,3
1865810060,267500.0,5
7533800295,1750000.0,4
5415300060,435000.0,6
3876100320,482500.0,6
1247600105,5110800.0,5
3705900238,439995.0,3
3876200070,460000.0,3
4388000140,194000.0,3
